2300
2400
2600
[21, 30] [0, 0]
52 610 153 1000
699 870 1000 1000
368 0 426 737
630 0 699 624
153 0 238 689
52 0 153 610
426 581 630 1000
238 144 368 1000
426 0 630 581
699 471 1000 870
699 0 1000 471
0 783 52 1000
0 756 52 783
0 0 52 50
52 0 153 92
0 548 52 756
153 818 238 1000
238 0 368 115
238 115 368 234
238 409 368 562
238 234 368 409
630 640 699 1000
0 50 52 548
368 523 426 1000
368 0 426 523
426 0 630 211
630 0 699 640
426 753 630 1000
238 562 368 1000
153 0 238 818
52 92 153 1000
426 211 630 753
699 554 1000 1000
699 0 1000 554
0 0 52 50
368 855 426 1000
238 914 368 1000
52 0 153 92
0 306 52 1000
0 50 52 306
238 0 368 115
238 115 368 234
368 578 426 855
368 298 426 578
368 0 426 298
426 910 630 1000
238 409 368 562
238 744 368 914
238 234 368 409
238 562 368 744
426 0 630 211
699 787 1000 1000
630 0 699 1000
153 0 238 1000
52 92 153 1000
426 211 630 910
699 0 1000 787
0 935 52 1000
238 944 368 1000
0 813 52 935
368 873 426 1000
0 662 52 813
238 0 368 111
0 358 52 662
0 0 52 358
52 780 153 1000
368 483 426 873
699 908 1000 1000
153 714 238 1000
368 0 426 483
630 544 699 1000
630 0 699 544
426 0 630 196
426 730 630 1000
153 0 238 714
52 0 153 780
238 111 368 944
426 196 630 730
699 475 1000 908
699 0 1000 475
368 907 426 1000
0 801 52 1000
238 914 368 1000
0 585 52 801
368 713 426 907
630 808 699 1000
630 618 699 808
238 0 368 111
238 803 368 914
153 661 238 1000
52 716 153 1000
0 0 52 585
426 0 630 196
368 0 426 713
630 0 699 618
153 0 238 661
426 665 630 1000
52 0 153 716
699 727 1000 1000
238 111 368 803
426 196 630 665
699 390 1000 727
699 0 1000 390
0 853 52 1000
0 778 52 853
0 692 52 778
0 555 52 692
0 396 52 555
368 757 426 1000
630 759 699 1000
153 762 238 1000
0 0 52 396
368 396 426 757
368 0 426 396
630 399 699 759
630 0 699 399
153 396 238 762
153 0 238 396
52 508 153 1000
699 830 1000 1000
52 0 153 508
699 658 1000 830
426 700 630 1000
238 0 368 1000
426 0 630 700
699 0 1000 658
