1400
1400
1700
[28, 18] [0, 0]
558 0 651 567
200 507 333 1000
200 0 333 507
0 635 200 1000
0 154 200 635
722 550 1000 1000
722 0 1000 550
394 724 433 1000
433 953 495 1000
394 613 433 724
558 941 651 1000
333 887 394 1000
394 358 433 613
394 0 433 358
722 939 1000 1000
495 695 558 1000
0 885 200 1000
200 825 333 1000
333 501 394 887
433 558 495 953
333 0 394 501
0 0 200 154
433 0 495 558
495 0 558 695
722 754 1000 939
651 0 722 1000
558 0 651 941
200 0 333 825
0 154 200 885
722 0 1000 754
394 313 433 1000
333 921 394 1000
394 174 433 313
394 0 433 174
0 943 200 1000
333 730 394 921
333 517 394 730
495 571 558 1000
433 527 495 1000
333 0 394 517
433 0 495 527
651 525 722 1000
200 736 333 1000
495 0 558 571
651 0 722 525
558 498 651 1000
558 0 651 498
200 379 333 736
200 0 333 379
0 610 200 943
0 0 200 610
722 488 1000 1000
722 0 1000 488
495 955 558 1000
558 952 651 1000
394 880 433 1000
394 792 433 880
394 699 433 792
495 826 558 955
495 601 558 826
558 793 651 952
433 568 495 1000
394 0 433 699
333 547 394 1000
651 560 722 1000
333 0 394 547
433 0 495 568
495 0 558 601
651 0 722 560
200 565 333 1000
558 0 651 793
200 0 333 565
0 533 200 1000
0 0 200 533
722 520 1000 1000
722 0 1000 520
333 860 394 1000
433 886 495 1000
558 920 651 1000
433 757 495 886
394 413 433 1000
394 0 433 413
333 588 394 860
333 297 394 588
333 0 394 297
651 701 722 1000
433 403 495 757
433 0 495 403
495 472 558 1000
495 0 558 472
558 556 651 920
200 655 333 1000
651 0 722 701
558 0 651 556
722 810 1000 1000
0 644 200 1000
200 0 333 655
0 0 200 644
722 0 1000 810
394 157 433 1000
394 0 433 157
200 936 333 1000
558 907 651 1000
333 769 394 1000
333 544 394 769
333 310 394 544
651 783 722 1000
495 724 558 1000
333 0 394 310
0 891 200 1000
433 593 495 1000
558 609 651 907
433 0 495 593
495 0 558 724
651 0 722 783
558 0 651 609
200 478 333 936
200 0 333 478
0 561 200 891
722 622 1000 1000
0 0 200 561
722 0 1000 622
394 374 433 1000
394 329 433 374
333 928 394 1000
651 930 722 1000
394 0 433 329
495 738 558 1000
200 898 333 1000
333 629 394 928
433 659 495 1000
558 721 651 1000
333 0 394 629
433 0 495 659
0 785 200 1000
495 0 558 738
200 527 333 898
651 0 722 930
558 0 651 721
200 0 333 527
0 405 200 785
0 0 200 405
722 679 1000 1000
722 364 1000 679
722 0 1000 364
394 287 433 1000
651 929 722 1000
394 148 433 287
394 0 433 148
333 855 394 1000
333 724 394 855
333 541 394 724
333 341 394 541
433 771 495 1000
333 0 394 341
433 387 495 771
433 0 495 387
495 527 558 1000
651 540 722 929
200 766 333 1000
495 0 558 527
722 864 1000 1000
651 0 722 540
722 710 1000 864
558 0 651 1000
200 0 333 766
0 0 200 1000
722 0 1000 710
333 925 394 1000
394 832 433 1000
394 681 433 832
495 815 558 1000
651 832 722 1000
394 358 433 681
394 0 433 358
333 670 394 925
433 660 495 1000
722 886 1000 1000
558 719 651 1000
0 797 200 1000
333 0 394 670
433 0 495 660
495 0 558 815
651 0 722 832
200 532 333 1000
558 0 651 719
200 0 333 532
0 415 200 797
0 0 200 415
722 535 1000 886
722 0 1000 535
394 560 433 1000
394 483 433 560
394 344 433 483
394 182 433 344
394 0 433 182
0 958 200 1000
333 804 394 1000
333 589 394 804
333 366 394 589
558 817 651 1000
333 0 394 366
0 817 200 958
722 848 1000 1000
200 599 333 1000
433 0 495 1000
495 0 558 1000
651 0 722 1000
558 0 651 817
200 0 333 599
0 412 200 817
0 0 200 412
722 480 1000 848
722 0 1000 480
394 799 433 1000
651 0 722 66
394 674 433 799
394 454 433 674
394 227 433 454
394 0 433 227
495 745 558 1000
651 761 722 1000
722 919 1000 1000
433 609 495 1000
333 555 394 1000
0 842 200 1000
333 0 394 555
433 0 495 609
558 540 651 1000
495 0 558 745
651 66 722 761
558 0 651 540
200 503 333 1000
200 0 333 503
722 678 1000 919
0 0 200 842
722 0 1000 678
394 760 433 1000
651 0 722 66
333 816 394 1000
433 841 495 1000
495 886 558 1000
651 782 722 1000
333 525 394 816
433 539 495 841
495 569 558 886
394 0 433 760
333 0 394 525
433 0 495 539
495 0 558 569
558 553 651 1000
200 665 333 1000
722 836 1000 1000
651 66 722 782
558 0 651 553
200 0 333 665
0 486 200 1000
0 0 200 486
722 425 1000 836
722 0 1000 425
651 929 722 1000
433 894 495 1000
558 926 651 1000
333 872 394 1000
394 0 433 1000
333 724 394 872
333 519 394 724
333 274 394 519
333 0 394 274
433 601 495 894
433 301 495 601
433 0 495 301
558 713 651 926
495 553 558 1000
495 0 558 553
200 556 333 1000
651 0 722 929
558 0 651 713
200 0 333 556
0 549 200 1000
722 636 1000 1000
0 0 200 549
722 0 1000 636
333 906 394 1000
333 849 394 906
394 0 433 1000
200 914 333 1000
333 652 394 849
333 407 394 652
495 731 558 1000
651 676 722 1000
333 0 394 407
433 496 495 1000
433 0 495 496
558 552 651 1000
495 0 558 731
651 0 722 676
558 0 651 552
722 799 1000 1000
0 723 200 1000
200 466 333 914
200 0 333 466
0 385 200 723
0 0 200 385
722 463 1000 799
722 0 1000 463
394 88 433 1000
394 66 433 88
394 0 433 66
433 906 495 1000
558 884 651 1000
0 928 200 1000
433 607 495 906
200 0 333 146
495 612 558 1000
333 581 394 1000
200 769 333 1000
333 0 394 581
433 0 495 607
495 0 558 612
0 0 200 203
0 675 200 928
651 0 722 1000
722 715 1000 1000
558 0 651 884
200 146 333 769
0 203 200 675
722 375 1000 715
722 0 1000 375
394 511 433 1000
394 283 433 511
394 0 433 283
722 957 1000 1000
333 682 394 1000
333 460 394 682
333 236 394 460
333 0 394 236
433 698 495 1000
200 0 333 146
722 883 1000 957
558 734 651 1000
200 719 333 1000
0 0 200 203
433 0 495 698
495 0 558 1000
651 0 722 1000
558 0 651 734
0 635 200 1000
200 146 333 719
0 203 200 635
722 527 1000 883
722 0 1000 527
