1800
1900
1900
2000
2000
[10, 6] [0, 100]
570 0 610 1000
721 0 763 940
268 0 310 958
414 0 462 886
632 0 688 791
834 0 900 933
501 0 570 1000
0 0 93 827
900 0 1000 898
310 917 331 1000
223 967 246 1000
195 958 223 1000
414 962 462 1000
688 942 721 1000
721 931 763 1000
93 905 129 1000
570 908 610 1000
353 882 392 1000
763 860 801 1000
462 861 501 1000
331 643 353 1000
246 679 268 1000
173 694 195 1000
129 728 152 1000
801 814 834 1000
223 675 246 967
195 711 223 958
632 840 688 1000
900 909 1000 1000
310 462 331 917
310 0 331 462
152 497 173 1000
152 0 173 497
501 838 570 1000
834 808 900 1000
610 0 632 1000
392 0 414 1000
331 0 353 643
246 0 268 679
173 0 195 694
223 0 246 675
129 0 152 728
195 0 223 711
0 758 93 1000
801 0 834 814
688 0 721 942
93 0 129 905
763 0 801 860
462 0 501 861
353 0 392 882
570 0 610 908
721 0 763 931
268 0 310 1000
414 0 462 962
632 0 688 840
834 0 900 808
501 0 570 838
0 0 93 758
900 0 1000 909
152 16 173 1000
152 0 173 16
721 949 763 1000
610 576 632 1000
610 469 632 576
331 862 353 1000
331 740 353 862
570 925 610 1000
0 961 93 1000
331 549 353 740
129 800 152 1000
195 813 223 1000
93 861 129 1000
688 828 721 1000
462 849 501 1000
353 851 392 1000
763 819 801 1000
173 670 195 1000
632 864 688 1000
223 649 246 1000
246 555 268 1000
900 907 1000 1000
801 703 834 1000
610 0 632 469
392 500 414 1000
392 0 414 500
331 0 353 549
246 0 268 555
173 0 195 670
223 0 246 649
834 743 900 1000
129 0 152 800
501 712 570 1000
195 0 223 813
801 0 834 703
688 0 721 828
93 0 129 861
763 0 801 819
462 0 501 849
353 0 392 851
0 603 93 961
570 0 610 925
721 0 763 949
268 0 310 1000
414 0 462 1000
632 0 688 864
834 0 900 743
501 0 570 712
0 0 93 603
900 0 1000 907
223 907 246 1000
195 959 223 1000
223 836 246 907
414 943 462 1000
129 850 152 1000
570 903 610 1000
173 797 195 1000
268 903 310 1000
721 880 763 1000
392 725 414 1000
331 732 353 1000
310 580 331 1000
152 612 173 1000
195 706 223 959
353 788 392 1000
632 854 688 1000
801 683 834 1000
688 685 721 1000
462 746 501 1000
93 677 129 1000
763 698 801 1000
310 0 331 580
501 816 570 1000
152 0 173 612
834 776 900 1000
610 0 632 1000
392 0 414 725
331 0 353 732
246 0 268 1000
173 0 195 797
223 0 246 836
129 0 152 850
195 0 223 706
801 0 834 683
688 0 721 685
93 0 129 677
763 0 801 698
462 0 501 746
353 0 392 788
0 646 93 1000
900 663 1000 1000
570 0 610 903
721 0 763 880
268 0 310 903
414 0 462 943
632 0 688 854
834 0 900 776
501 0 570 816
0 0 93 646
900 0 1000 663
223 907 246 1000
195 959 223 1000
223 836 246 907
414 943 462 1000
129 850 152 1000
570 903 610 1000
173 797 195 1000
268 903 310 1000
721 880 763 1000
392 725 414 1000
331 732 353 1000
310 580 331 1000
152 612 173 1000
195 706 223 959
353 788 392 1000
632 854 688 1000
801 683 834 1000
688 685 721 1000
462 746 501 1000
93 677 129 1000
763 698 801 1000
310 0 331 580
501 816 570 1000
152 0 173 612
834 776 900 1000
610 0 632 1000
392 0 414 725
331 0 353 732
246 0 268 1000
173 0 195 797
223 0 246 836
129 0 152 850
195 0 223 706
801 0 834 683
688 0 721 685
93 0 129 677
763 0 801 698
462 0 501 746
353 0 392 788
0 646 93 1000
900 663 1000 1000
570 0 610 903
721 0 763 880
268 0 310 903
414 0 462 943
632 0 688 854
834 0 900 776
501 0 570 816
0 0 93 646
900 0 1000 663
152 593 173 1000
152 575 173 593
173 786 195 1000
223 965 246 1000
129 952 152 1000
195 926 223 1000
223 871 246 965
223 763 246 871
129 834 152 952
195 822 223 926
195 710 223 822
462 907 501 1000
462 812 501 907
570 878 610 1000
721 880 763 1000
414 884 462 1000
353 818 392 1000
688 746 721 1000
763 785 801 1000
93 722 129 1000
501 875 570 1000
834 834 900 1000
310 0 331 1000
152 0 173 575
801 609 834 1000
610 0 632 1000
392 0 414 1000
331 0 353 1000
246 0 268 1000
173 0 195 786
223 0 246 763
129 0 152 834
195 0 223 710
900 800 1000 1000
801 0 834 609
688 0 721 746
93 0 129 722
0 698 93 1000
763 0 801 785
462 0 501 812
353 0 392 818
570 0 610 878
721 0 763 880
268 0 310 1000
414 0 462 884
632 0 688 1000
834 0 900 834
501 0 570 875
0 0 93 698
900 0 1000 800
223 963 246 1000
392 941 414 1000
610 935 632 1000
246 892 268 1000
173 909 195 1000
246 770 268 892
173 775 195 909
223 829 246 963
129 842 152 1000
900 953 1000 1000
688 856 721 1000
152 509 173 1000
392 707 414 941
331 722 353 1000
195 752 223 1000
414 864 462 1000
93 792 129 1000
0 917 93 1000
610 577 632 935
310 0 331 1000
152 0 173 509
801 646 834 1000
610 0 632 577
834 791 900 1000
632 746 688 1000
501 776 570 1000
392 0 414 707
331 0 353 722
246 0 268 770
173 0 195 775
223 0 246 829
129 0 152 842
195 0 223 752
801 0 834 646
900 739 1000 953
688 0 721 856
93 0 129 792
0 599 93 917
763 0 801 1000
462 0 501 1000
353 0 392 1000
570 0 610 1000
721 0 763 1000
268 0 310 1000
414 0 462 864
632 0 688 746
834 0 900 791
501 0 570 776
0 0 93 599
900 0 1000 739
152 322 173 1000
152 316 173 322
129 977 152 1000
462 950 501 1000
721 939 763 1000
129 861 152 977
152 162 173 316
152 0 173 162
610 708 632 1000
610 534 632 708
223 806 246 1000
610 283 632 534
414 884 462 1000
570 854 610 1000
195 782 223 1000
610 0 632 283
173 696 195 1000
392 677 414 1000
392 343 414 677
392 0 414 343
331 583 353 1000
246 590 268 1000
801 692 834 1000
688 727 721 1000
353 750 392 1000
93 700 129 1000
763 669 801 1000
462 678 501 950
632 776 688 1000
331 0 353 583
246 0 268 590
173 0 195 696
223 0 246 806
129 0 152 861
195 0 223 782
801 0 834 692
688 0 721 727
93 0 129 700
763 0 801 669
462 0 501 678
353 0 392 750
570 0 610 854
721 0 763 939
268 0 310 1000
414 0 462 884
632 0 688 776
834 0 900 1000
501 0 570 1000
0 0 93 1000
900 0 1000 1000
152 588 173 1000
246 923 268 1000
462 943 501 1000
721 941 763 1000
246 802 268 923
223 864 246 1000
129 874 152 1000
246 628 268 802
173 813 195 1000
173 633 195 813
223 670 246 864
129 672 152 874
195 754 223 1000
414 892 462 1000
688 813 721 1000
570 812 610 1000
801 701 834 1000
93 747 129 1000
353 781 392 1000
763 718 801 1000
462 711 501 943
632 792 688 1000
310 0 331 1000
152 0 173 588
610 0 632 1000
392 0 414 1000
834 792 900 1000
331 0 353 1000
246 0 268 628
173 0 195 633
501 782 570 1000
223 0 246 670
129 0 152 672
195 0 223 754
801 0 834 701
688 0 721 813
93 0 129 747
763 0 801 718
462 0 501 711
353 0 392 781
570 0 610 812
0 632 93 1000
721 0 763 941
268 0 310 1000
414 0 462 892
632 0 688 792
834 0 900 792
501 0 570 782
0 0 93 632
900 0 1000 1000
