1800
2000
1800
1700
[14, 6] [0, 0]
815 0 931 944
214 802 241 1000
64 0 98 35
308 893 345 1000
308 840 345 893
166 0 214 43
166 939 214 1000
166 885 214 939
401 897 451 1000
241 809 280 1000
98 833 138 1000
736 0 815 82
166 740 214 885
401 730 451 897
581 904 680 1000
931 850 1000 1000
736 861 815 1000
345 0 372 1000
680 656 736 1000
484 661 546 1000
0 662 64 1000
214 0 241 802
280 0 308 1000
138 0 166 1000
372 0 401 1000
815 777 931 1000
451 0 484 1000
64 35 98 1000
546 0 581 1000
308 0 345 840
241 0 280 809
98 0 138 833
166 43 214 740
401 0 451 730
680 0 736 656
484 0 546 661
0 0 64 662
931 0 1000 850
736 82 815 861
581 0 680 904
815 0 931 777
214 0 241 1000
451 873 484 1000
98 935 138 1000
0 944 64 1000
546 876 581 1000
138 182 166 1000
138 0 166 182
372 781 401 1000
64 787 98 1000
372 527 401 781
372 267 401 527
372 0 401 267
451 638 484 873
451 397 484 638
98 712 138 935
815 910 931 1000
581 902 680 1000
484 804 546 1000
451 0 484 397
64 400 98 787
64 0 98 400
308 626 345 1000
546 455 581 876
241 606 280 1000
546 0 581 455
401 670 451 1000
166 625 214 1000
680 614 736 1000
308 0 345 626
241 0 280 606
98 0 138 712
166 0 214 625
401 0 451 670
680 0 736 614
484 0 546 804
0 0 64 944
931 0 1000 1000
736 0 815 1000
581 0 680 902
815 0 931 910
214 12 241 1000
214 0 241 12
451 936 484 1000
98 955 138 1000
64 935 98 1000
138 895 166 1000
138 769 166 895
138 604 166 769
401 883 451 1000
166 816 214 1000
372 628 401 1000
680 804 736 1000
451 599 484 936
64 592 98 935
546 588 581 1000
308 626 345 1000
241 624 280 1000
484 738 546 1000
0 736 64 1000
138 0 166 604
372 0 401 628
931 732 1000 1000
451 0 484 599
64 0 98 592
546 0 581 588
736 711 815 1000
308 0 345 626
241 0 280 624
581 692 680 1000
815 688 931 1000
98 0 138 955
166 0 214 816
401 0 451 883
680 0 736 804
484 0 546 738
0 0 64 736
931 0 1000 732
736 0 815 711
581 0 680 692
815 0 931 688
214 824 241 1000
214 817 241 824
308 812 345 1000
308 769 345 812
736 934 815 1000
241 750 280 1000
98 764 138 1000
451 686 484 1000
64 693 98 1000
345 391 372 1000
345 0 372 391
214 412 241 817
214 0 241 412
280 519 308 1000
815 896 931 1000
0 805 64 1000
680 763 736 1000
931 793 1000 1000
280 0 308 519
166 657 214 1000
401 662 451 1000
484 725 546 1000
581 782 680 1000
138 0 166 1000
372 0 401 1000
451 0 484 686
64 0 98 693
546 0 581 1000
308 0 345 769
241 0 280 750
98 0 138 764
166 0 214 657
401 0 451 662
680 0 736 763
484 0 546 725
0 0 64 805
931 0 1000 793
736 0 815 934
581 0 680 782
815 0 931 896
214 0 241 1000
372 949 401 1000
372 913 401 949
64 904 98 1000
546 903 581 1000
280 456 308 1000
138 695 166 1000
372 752 401 913
451 828 484 1000
451 666 484 828
64 717 98 904
546 713 581 903
581 918 680 1000
166 826 214 1000
401 793 451 1000
931 847 1000 1000
280 0 308 456
680 736 736 1000
736 796 815 1000
484 701 546 1000
0 706 64 1000
138 0 166 695
372 0 401 752
451 0 484 666
64 0 98 717
546 0 581 713
581 664 680 918
815 714 931 1000
308 0 345 1000
241 0 280 1000
98 0 138 1000
166 0 214 826
401 0 451 793
680 0 736 736
484 0 546 701
0 0 64 706
931 0 1000 847
736 0 815 796
581 0 680 664
815 0 931 714
214 566 241 1000
138 665 166 1000
372 731 401 1000
308 855 345 1000
241 895 280 1000
241 847 280 895
98 916 138 1000
581 940 680 1000
451 663 484 1000
64 662 98 1000
546 697 581 1000
308 663 345 855
815 933 931 1000
241 642 280 847
98 628 138 916
680 776 736 1000
484 782 546 1000
0 797 64 1000
345 0 372 1000
214 0 241 566
401 661 451 1000
280 0 308 1000
138 0 166 665
166 561 214 1000
372 0 401 731
451 0 484 663
64 0 98 662
546 0 581 697
308 0 345 663
241 0 280 642
98 0 138 628
166 0 214 561
401 0 451 661
680 0 736 776
484 0 546 782
0 0 64 797
931 0 1000 1000
736 0 815 1000
581 0 680 940
815 0 931 933
214 566 241 1000
138 847 166 1000
64 881 98 1000
64 812 98 881
546 842 581 1000
308 858 345 1000
98 842 138 1000
680 886 736 1000
138 611 166 847
372 741 401 1000
241 817 280 1000
451 757 484 1000
484 827 546 1000
0 844 64 1000
815 908 931 1000
931 834 1000 1000
280 568 308 1000
345 0 372 1000
214 0 241 566
280 0 308 568
138 0 166 611
736 735 815 1000
372 0 401 741
451 0 484 757
64 0 98 812
581 706 680 1000
546 0 581 842
308 0 345 858
241 0 280 817
98 0 138 842
815 616 931 908
166 0 214 1000
401 0 451 1000
680 0 736 886
484 0 546 827
0 0 64 844
931 0 1000 834
736 0 815 735
581 0 680 706
815 0 931 616
546 952 581 1000
451 807 484 1000
451 733 484 807
64 919 98 1000
931 957 1000 1000
401 927 451 1000
581 923 680 1000
166 882 214 1000
931 0 1000 78
484 910 546 1000
0 898 64 1000
815 928 931 1000
138 362 166 1000
138 0 166 362
372 408 401 1000
372 0 401 408
451 374 484 733
451 0 484 374
98 667 138 1000
64 521 98 919
308 608 345 1000
241 617 280 1000
546 520 581 952
736 781 815 1000
64 0 98 521
546 0 581 520
308 0 345 608
241 0 280 617
98 0 138 667
581 641 680 923
815 646 931 928
166 0 214 882
401 0 451 927
680 0 736 1000
484 0 546 910
0 0 64 898
931 78 1000 957
736 0 815 781
581 0 680 641
815 0 931 646
308 887 345 1000
241 899 280 1000
214 244 241 1000
931 0 1000 78
214 0 241 244
138 693 166 1000
736 886 815 1000
280 623 308 1000
372 681 401 1000
451 612 484 1000
64 601 98 1000
546 587 581 1000
308 578 345 887
241 566 280 899
98 659 138 1000
581 835 680 1000
280 0 308 623
166 598 214 1000
401 629 451 1000
138 0 166 693
372 0 401 681
451 0 484 612
64 0 98 601
546 0 581 587
308 0 345 578
241 0 280 566
680 569 736 1000
98 0 138 659
931 613 1000 1000
166 0 214 598
0 544 64 1000
484 523 546 1000
401 0 451 629
680 0 736 569
484 0 546 523
0 0 64 544
931 78 1000 613
736 0 815 886
581 0 680 835
815 0 931 1000
