1600
1800
1800
1800
[18, 18] [0, 0]
589 585 657 1000
450 642 527 1000
527 520 589 1000
0 846 208 1000
527 0 589 520
589 0 657 585
657 585 763 1000
929 0 1000 653
450 0 527 642
208 0 285 805
657 0 763 585
763 464 929 860
763 0 929 464
0 441 208 846
0 0 208 441
328 0 359 21
929 946 1000 1000
328 833 359 1000
527 878 589 1000
328 585 359 833
328 318 359 585
328 21 359 318
359 644 398 1000
359 322 398 644
359 0 398 322
285 683 328 1000
285 363 328 683
285 0 328 363
398 640 450 1000
657 826 763 1000
527 572 589 878
929 627 1000 946
589 597 657 1000
208 624 285 1000
450 596 527 1000
398 0 450 640
527 0 589 572
589 0 657 597
929 0 1000 627
450 0 527 596
208 0 285 624
763 664 929 1000
0 704 208 1000
657 0 763 826
763 0 929 664
0 0 208 704
328 899 359 1000
328 0 359 21
328 874 359 899
328 846 359 874
359 782 398 1000
285 920 328 1000
285 843 328 920
929 940 1000 1000
285 721 328 843
450 916 527 1000
398 790 450 1000
398 597 450 790
929 792 1000 940
450 760 527 916
208 784 285 1000
328 21 359 846
527 510 589 1000
359 0 398 782
285 0 328 721
398 0 450 597
527 0 589 510
589 522 657 1000
589 0 657 522
657 625 763 1000
763 682 929 1000
929 0 1000 792
450 0 527 760
208 0 285 784
657 0 763 625
763 0 929 682
0 0 208 1000
328 12 359 1000
328 0 359 12
359 880 398 1000
527 0 589 53
285 888 328 1000
527 902 589 1000
359 721 398 880
208 850 285 1000
359 387 398 721
359 0 398 387
285 524 328 888
763 874 929 1000
285 0 328 524
929 667 1000 1000
398 484 450 1000
0 880 208 1000
398 0 450 484
527 487 589 902
527 53 589 487
450 628 527 1000
589 535 657 1000
589 0 657 535
657 626 763 1000
929 0 1000 667
450 0 527 628
208 0 285 850
657 0 763 626
763 441 929 874
763 0 929 441
0 501 208 880
0 0 208 501
328 895 359 1000
328 859 359 895
527 0 589 53
285 812 328 1000
657 917 763 1000
328 501 359 859
398 715 450 1000
328 0 359 501
359 411 398 1000
359 0 398 411
285 418 328 812
285 0 328 418
398 359 450 715
398 0 450 359
0 900 208 1000
763 837 929 1000
527 506 589 1000
527 53 589 506
589 544 657 1000
929 525 1000 1000
208 566 285 1000
450 552 527 1000
589 0 657 544
929 0 1000 525
450 0 527 552
208 0 285 566
657 501 763 917
657 0 763 501
763 441 929 837
763 0 929 441
0 0 208 900
328 848 359 1000
328 814 359 848
285 917 328 1000
328 672 359 814
589 0 657 69
589 69 657 139
589 919 657 1000
359 825 398 1000
285 757 328 917
450 896 527 1000
208 0 285 105
657 919 763 1000
398 784 450 1000
763 931 929 1000
527 734 589 1000
929 748 1000 1000
328 0 359 672
657 712 763 919
359 0 398 825
285 0 328 757
398 0 450 784
527 0 589 734
589 139 657 919
929 0 1000 748
208 105 285 1000
450 0 527 896
657 0 763 712
763 471 929 931
763 0 929 471
0 517 208 1000
0 0 208 517
328 266 359 1000
328 242 359 266
359 909 398 1000
359 848 398 909
398 927 450 1000
589 69 657 139
589 0 657 69
328 0 359 242
359 645 398 848
208 0 285 105
285 749 328 1000
359 352 398 645
657 892 763 1000
359 0 398 352
285 391 328 749
285 0 328 391
589 742 657 1000
0 901 208 1000
398 468 450 927
398 0 450 468
527 527 589 1000
527 0 589 527
589 139 657 742
763 681 929 1000
929 0 1000 1000
208 105 285 1000
450 0 527 1000
0 553 208 901
657 0 763 892
763 0 929 681
0 0 208 553
328 0 359 13
285 0 328 49
285 834 328 1000
285 763 328 834
285 672 328 763
527 885 589 1000
589 899 657 1000
398 770 450 1000
398 568 450 770
527 650 589 885
589 677 657 899
763 0 929 116
0 892 208 1000
929 676 1000 1000
328 13 359 1000
359 0 398 1000
208 670 285 1000
285 49 328 672
450 625 527 1000
398 0 450 568
657 671 763 1000
527 0 589 650
589 0 657 677
929 0 1000 676
450 0 527 625
208 0 285 670
763 594 929 1000
657 0 763 671
763 116 929 594
0 497 208 892
0 0 208 497
328 0 359 13
285 0 328 49
328 243 359 1000
398 909 450 1000
285 854 328 1000
328 13 359 243
359 708 398 1000
398 764 450 909
208 842 285 1000
359 358 398 708
359 0 398 358
285 480 328 854
285 49 328 480
398 405 450 764
763 0 929 116
657 812 763 1000
398 0 450 405
929 645 1000 1000
450 663 527 1000
527 542 589 1000
589 527 657 1000
527 0 589 542
589 0 657 527
929 0 1000 645
450 0 527 663
763 679 929 1000
208 0 285 842
657 0 763 812
763 116 929 679
0 500 208 1000
0 0 208 500
328 729 359 1000
328 700 359 729
527 0 589 63
527 927 589 1000
527 843 589 927
208 0 285 77
208 896 285 1000
208 77 285 174
657 897 763 1000
359 578 398 1000
398 595 450 1000
929 747 1000 1000
589 719 657 1000
450 719 527 1000
328 0 359 700
359 0 398 578
0 869 208 1000
763 0 929 154
285 0 328 1000
398 0 450 595
657 552 763 897
763 743 929 1000
527 63 589 843
589 0 657 719
929 0 1000 747
450 0 527 719
208 174 285 896
657 0 763 552
0 555 208 869
763 154 929 743
0 0 208 555
450 956 527 1000
285 926 328 1000
527 0 589 63
589 904 657 1000
208 0 285 77
208 77 285 174
328 394 359 1000
398 795 450 1000
527 817 589 1000
328 0 359 394
359 672 398 1000
285 629 328 926
398 535 450 795
527 596 589 817
589 679 657 904
657 823 763 1000
929 722 1000 1000
763 0 929 154
359 0 398 672
285 0 328 629
398 0 450 535
763 802 929 1000
527 63 589 596
589 0 657 679
929 0 1000 722
208 174 285 1000
450 0 527 956
657 0 763 823
0 537 208 1000
763 154 929 802
0 0 208 537
328 433 359 1000
328 399 359 433
328 343 359 399
328 266 359 343
328 156 359 266
398 920 450 1000
328 0 359 156
359 828 398 1000
359 627 398 828
285 571 328 1000
208 749 285 1000
398 546 450 920
763 878 929 1000
359 0 398 627
285 0 328 571
527 565 589 1000
589 605 657 1000
398 0 450 546
929 589 1000 1000
450 618 527 1000
527 0 589 565
657 652 763 1000
589 0 657 605
929 0 1000 589
450 0 527 618
208 0 285 749
657 0 763 652
763 445 929 878
763 0 929 445
0 543 208 1000
0 0 208 543
328 951 359 1000
359 927 398 1000
208 931 285 1000
359 853 398 927
589 908 657 1000
328 729 359 951
285 808 328 1000
328 432 359 729
527 816 589 1000
763 926 929 1000
328 0 359 432
398 669 450 1000
527 575 589 816
589 622 657 908
929 615 1000 1000
657 716 763 1000
450 575 527 1000
359 0 398 853
285 0 328 808
398 0 450 669
527 0 589 575
589 0 657 622
0 793 208 1000
929 0 1000 615
450 0 527 575
208 0 285 931
657 0 763 716
763 467 929 926
763 0 929 467
0 406 208 793
0 0 208 406
328 221 359 1000
328 211 359 221
328 168 359 211
359 923 398 1000
285 943 328 1000
328 0 359 168
359 778 398 923
285 761 328 943
527 814 589 1000
398 667 450 1000
527 582 589 814
763 899 929 1000
208 758 285 1000
589 610 657 1000
929 619 1000 1000
0 862 208 1000
450 616 527 1000
359 0 398 778
285 0 328 761
398 0 450 667
527 0 589 582
657 629 763 1000
589 0 657 610
929 0 1000 619
450 0 527 616
208 0 285 758
657 0 763 629
763 450 929 899
763 0 929 450
0 462 208 862
0 0 208 462
328 751 359 1000
328 723 359 751
285 872 328 1000
359 832 398 1000
328 382 359 723
328 0 359 382
527 794 589 1000
398 735 450 1000
359 466 398 832
208 797 285 1000
0 917 208 1000
359 0 398 466
285 440 328 872
285 0 328 440
398 368 450 735
398 0 450 368
527 459 589 794
450 663 527 1000
527 0 589 459
589 504 657 1000
589 0 657 504
929 509 1000 1000
657 663 763 1000
929 0 1000 509
450 0 527 663
763 635 929 1000
208 0 285 797
657 0 763 663
0 517 208 917
763 0 929 635
0 0 208 517
359 895 398 1000
398 858 450 1000
328 577 359 1000
328 298 359 577
450 881 527 1000
328 0 359 298
359 646 398 895
929 836 1000 1000
359 345 398 646
285 699 328 1000
589 814 657 1000
359 0 398 345
398 584 450 858
208 807 285 1000
589 584 657 814
929 609 1000 836
450 619 527 881
657 742 763 1000
527 520 589 1000
285 0 328 699
398 0 450 584
527 0 589 520
589 0 657 584
929 0 1000 609
450 0 527 619
208 0 285 807
763 540 929 1000
657 0 763 742
763 0 929 540
0 561 208 1000
0 0 208 561
