0 20 40
2 39 2
2 40 2
2 41 2
2 42 2
2 43 2
0 44 2
0 38 46
1 44 3
1 44 4
1 44 5
1 44 6
0 44 7
0 44 8
0 46 45
2 45 8
2 46 8
0 47 8
2 43 7
2 42 7
0 41 7
0 30 3
1 10 19
1 10 20
1 10 21
1 10 22
1 10 23
0 10 24
0 39 2
2 9 24
0 8 24
2 15 6
2 16 6
2 17 6
0 18 6
0 11 37
0 11 24
2 4 13
2 3 13
0 2 13
0 25 41
2 31 8
0 32 8
0 41 40
2 16 16
0 15 16
0 29 16
1 41 8
0 41 9
2 38 22
2 37 22
0 36 22
0 20 33
2 9 1
0 10 1
2 21 28
2 22 28
2 23 28
0 24 28
1 36 21
1 36 20
0 36 19
1 41 10
1 41 11
1 41 12
0 41 13
5 11 18
1 11 19
3 11 20
2 12 20
0 13 20
2 44 23
2 45 23
2 46 23
0 47 23
0 40 13
2 47 41
0 48 41
0 18 21
1 21 17
0 21 18
0 18 28
1 31 41
1 31 42
0 31 43
6 36 18
0 37 18
4 31 44
0 30 44
1 37 17
0 37 16
1 24 17
0 24 18
1 21 19
0 21 20
3 35 36
1 35 35
0 35 34
2 5 1
2 4 1
0 3 1
0 15 36
2 21 35
0 22 35
6 45 36
2 46 36
0 47 36
0 37 46
0 43 2
0 43 3
2 9 10
2 8 10
0 7 10
0 13 21
2 35 19
2 34 19
2 33 19
0 32 19
0 44 1
0 23 9
1 30 45
1 30 46
0 30 47
2 29 47
2 28 47
0 27 47
3 46 46
2 47 46
0 48 46
1 23 8
1 23 7
1 23 6
0 23 5
3 12 46
5 12 45
2 11 45
0 10 45
4 3 2
2 2 2
2 1 2
0 0 2
1 23 4
1 23 3
1 23 2
0 23 1
2 24 1
0 25 1
3 1 19
0 2 19
4 19 46
0 18 46
0 15 35
2 25 28
2 26 28
2 27 28
2 28 28
0 29 28
0 22 1
1 29 27
0 29 26
1 37 15
1 37 14
1 37 13
1 37 12
0 37 11
2 23 35
0 24 35
0 25 35
1 2 20
0 2 21
3 30 48
0 31 48
0 48 36
0 38 16
1 9 33
1 9 32
0 9 31
1 47 9
1 47 10
1 47 11
0 47 12
0 47 13
1 47 14
1 47 15
1 47 16
3 47 17
0 48 17
1 4 8
1 4 7
0 4 6
0 32 43
4 48 18
2 47 18
3 46 18
5 46 17
0 45 17
0 17 19
2 33 8
0 34 8
1 2 22
1 2 23
0 2 24
6 18 11
0 19 11
2 12 43
0 11 43
5 3 21
3 3 22
0 4 22
2 26 47
2 25 47
0 24 47
0 18 5
1 24 27
5 24 26
0 23 26
2 8 31
2 7 31
2 6 31
2 5 31
2 4 31
2 3 31
0 2 31
4 2 32
0 1 32
0 7 31
0 30 16
2 34 34
0 33 34
5 37 45
2 36 45
0 35 45
2 40 7
0 39 7
2 43 30
0 44 30
0 1 48
0 17 39
1 35 46
1 35 47
0 35 48
1 39 23
1 39 24
4 39 25
0 38 25
1 2 43
6 2 42
2 3 42
0 4 42
0 35 8
1 7 30
1 7 29
1 7 28
5 7 27
0 6 27
1 4 41
5 4 40
2 3 40
0 2 40
1 14 3
1 14 2
0 14 1
1 45 38
0 45 39
5 34 7
3 33 7
0 33 6
2 17 28
0 16 28
1 8 38
1 8 39
0 8 40
2 15 28
6 14 28
1 14 29
0 14 30
1 6 46
1 6 45
0 6 44
2 30 28
2 31 28
2 32 28
5 33 28
3 33 29
0 34 29
0 13 30
0 21 43
2 7 37
0 6 37
1 29 25
6 29 24
0 30 24
0 30 23
1 41 47
0 41 48
0 9 4
1 45 18
1 45 19
4 45 20
6 44 20
0 44 21
2 35 29
2 36 29
2 37 29
0 38 29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
