0 19 38
0 26 25
0 11 46
2 46 17
2 47 17
0 48 17
1 15 30
0 15 29
1 4 17
1 4 16
5 4 15
0 3 15
1 47 3
1 47 2
6 47 1
0 48 1
0 8 22
3 31 24
5 32 24
0 32 25
0 11 6
2 28 3
2 29 3
0 30 3
1 40 23
1 40 22
6 40 21
0 41 21
1 25 30
5 25 29
0 24 29
2 20 12
0 19 12
6 35 5
4 35 6
2 34 6
0 33 6
6 30 2
4 31 2
0 31 1
1 29 34
0 29 35
5 3 38
0 2 38
0 27 47
2 4 43
2 3 43
2 2 43
0 1 43
4 40 46
0 39 46
1 3 14
1 3 13
5 3 12
2 2 12
2 1 12
0 0 12
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
